No.,Time,Source,Destination,Protocol,Length,Type,Duration
37499,1448.9595 ,147.32.83.181,10.8.0.93,TCP,114,in,15.075288 
37500,1448.9625 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002973 
37501,1449.0921 ,10.8.0.93,147.32.83.181,TCP,232,out,0.129559 
37502,1449.1037 ,10.8.0.93,147.32.83.181,ICMP,84,out,0.011659 
37503,1449.3031 ,147.32.83.181,10.8.0.93,TCP,52,in,0.199359 
37504,1463.3503 ,147.32.83.181,10.8.0.93,TCP,114,in,14.047178 
37505,1463.3526 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002328 
37506,1466.8096 ,147.32.83.181,10.8.0.93,TCP,183,in,3.456989 
37507,1466.8110 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001466 
37508,1478.3817 ,147.32.83.181,10.8.0.93,TCP,114,in,11.570625 
37509,1478.3845 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002814 
37510,1487.2324 ,147.32.83.181,10.8.0.93,TCP,171,in,8.847954 
37511,1487.2344 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001951 
37512,1487.2819 ,10.8.0.93,147.32.83.181,TCP,331,out,0.047485 
37513,1487.4901 ,147.32.83.181,10.8.0.93,TCP,52,in,0.208273 
37514,1493.4127 ,147.32.83.181,10.8.0.93,TCP,114,in,5.922593 
37515,1493.4151 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002388 
37516,1494.1304 ,10.8.0.93,147.32.83.181,TCP,232,out,0.715259 
37517,1494.1432 ,10.8.0.93,147.32.83.181,ICMP,84,out,0.012855 
37518,1494.3339 ,147.32.83.181,10.8.0.93,TCP,52,in,0.190620 
37519,1508.4440 ,147.32.83.181,10.8.0.93,TCP,114,in,14.110192 
37520,1508.4464 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002314 
37521,1523.4750 ,147.32.83.181,10.8.0.93,TCP,114,in,15.028604 
37522,1523.4773 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002294 
37523,1538.5066 ,147.32.83.181,10.8.0.93,TCP,114,in,15.029359 
37524,1538.5091 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002467 
37525,1539.1480 ,10.8.0.93,147.32.83.181,TCP,232,out,0.638925 
37526,1539.1512 ,10.8.0.93,147.32.83.181,ICMP,84,out,0.003200 
37527,1539.3495 ,147.32.83.181,10.8.0.93,TCP,52,in,0.198267 
37528,1542.8871 ,147.32.83.181,10.8.0.93,TCP,171,in,3.537630 
37529,1542.8884 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001275 
37530,1542.9424 ,10.8.0.93,147.32.83.181,TCP,331,out,0.054031 
37531,1543.1619 ,147.32.83.181,10.8.0.93,TCP,52,in,0.219523 
37532,1553.5374 ,147.32.83.181,10.8.0.93,TCP,114,in,10.375443 
37533,1553.5399 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002548 
37534,1568.5695 ,147.32.83.181,10.8.0.93,TCP,114,in,15.029616 
37535,1568.5719 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002343 
37536,1583.6161 ,147.32.83.181,10.8.0.93,TCP,114,in,15.044225 
37537,1583.6188 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002695 
37538,1584.2190 ,10.8.0.93,147.32.83.181,TCP,232,out,0.600240 
37539,1584.2304 ,10.8.0.93,147.32.83.181,ICMP,84,out,0.011346 
37540,1584.4280 ,147.32.83.181,10.8.0.93,TCP,52,in,0.197629 
37541,1596.1900 ,147.32.83.181,10.8.0.93,TCP,249,in,11.761948 
37542,1596.1913 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001356 
37543,1596.2528 ,10.8.0.93,147.32.83.181,TCP,60,out,0.061475 
37544,1596.2533 ,147.32.83.181,10.8.0.93,TCP,60,in,0.000527 
37545,1596.2545 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001156 
37546,1596.2549 ,10.8.0.93,147.32.83.181,TCP,182,out,0.000409 
37547,1596.4571 ,10.8.0.93,147.32.83.181,TCP,182,out,0.202166 
37548,1596.4577 ,147.32.83.181,10.8.0.93,TCP,64,in,0.000595 
37549,1596.6161 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.158406 
37550,1596.6191 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003033 
37551,1596.6202 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.001151 
37552,1596.6230 ,10.8.0.93,147.32.83.181,TCP,64,out,0.002768 
37553,1596.6242 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.001198 
37554,1596.6243 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000125 
37555,1596.6243 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000006 
37556,1596.6266 ,10.8.0.93,147.32.83.181,TCP,64,out,0.002307 
37557,1596.6267 ,10.8.0.93,147.32.83.181,TCP,64,out,0.000058 
37558,1596.6267 ,10.8.0.93,147.32.83.181,TCP,64,out,0.000034 
37559,1596.6281 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.001348 
37560,1596.6282 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000100 
37561,1596.6285 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000271 
37562,1596.6285 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37563,1596.6312 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002725 
37564,1596.6312 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000058 
37565,1596.6313 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000061 
37566,1596.6313 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000036 
37567,1596.6332 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.001851 
37568,1596.6332 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000043 
37569,1596.6335 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000252 
37570,1596.6335 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000010 
37571,1596.6361 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002566 
37572,1596.6361 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000058 
37573,1596.6362 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000034 
37574,1596.6364 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000197 
37575,1596.6480 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011685 
37576,1596.6481 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000059 
37577,1596.6483 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000245 
37578,1596.6484 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000010 
37579,1596.6514 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003031 
37580,1596.6514 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000057 
37581,1596.6516 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000203 
37582,1596.6517 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000058 
37583,1596.6644 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012653 
37584,1596.6645 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000104 
37585,1596.6647 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000237 
37586,1596.6647 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000007 
37587,1596.6674 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002647 
37588,1596.6674 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000057 
37589,1596.6675 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000114 
37590,1596.6677 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000159 
37591,1596.6795 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011781 
37592,1596.6795 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000049 
37593,1596.6798 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000291 
37594,1596.6798 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37595,1596.6830 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003238 
37596,1596.6947 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011631 
37597,1596.6947 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000040 
37598,1596.6949 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000192 
37599,1596.6949 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000008 
37600,1596.6973 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002341 
37601,1596.6977 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000430 
37602,1596.7108 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013093 
37603,1596.7108 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000049 
37604,1596.7111 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000247 
37605,1596.7111 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000010 
37606,1596.7134 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002303 
37607,1596.7286 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.015226 
37608,1596.7287 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000047 
37609,1596.7289 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000234 
37610,1596.7289 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000007 
37611,1596.7312 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002313 
37612,1596.7318 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000560 
37613,1596.7417 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009928 
37614,1596.7420 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000305 
37615,1596.7420 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000009 
37616,1596.7420 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000003 
37617,1596.7445 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002510 
37618,1596.7446 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000057 
37619,1596.7567 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012069 
37620,1596.7567 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000077 
37621,1596.7570 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000262 
37622,1596.7570 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37623,1596.7591 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002070 
37624,1596.7591 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000058 
37625,1596.7727 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013578 
37626,1596.7728 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000059 
37627,1596.7730 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000267 
37628,1596.7731 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37629,1596.7758 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002710 
37630,1596.7881 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012301 
37631,1596.7881 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000058 
37632,1596.7884 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000268 
37633,1596.7884 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37634,1596.7905 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002103 
37635,1596.7906 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000057 
37636,1596.8036 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013073 
37637,1596.8037 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000058 
37638,1596.8040 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000268 
37639,1596.8040 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37640,1596.8061 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002109 
37641,1596.8061 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000057 
37642,1596.8195 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013385 
37643,1596.8196 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000059 
37644,1596.8198 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000229 
37645,1596.8198 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000008 
37646,1596.8222 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002379 
37647,1596.8228 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000576 
37648,1596.8373 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.014571 
37649,1596.8374 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000059 
37650,1596.8377 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000272 
37651,1596.8377 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37652,1596.8398 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002152 
37653,1596.8403 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000514 
37654,1596.8509 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.010573 
37655,1596.8510 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000043 
37656,1596.8512 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000248 
37657,1596.8512 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37658,1596.8536 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002356 
37659,1596.8536 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000071 
37660,1596.8669 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013213 
37661,1596.8669 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000064 
37662,1596.8671 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000228 
37663,1596.8672 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000007 
37664,1596.8693 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002139 
37665,1596.8693 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000052 
37666,1596.8824 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013103 
37667,1596.8825 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000031 
37668,1596.8827 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000222 
37669,1596.8827 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000009 
37670,1596.8851 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002390 
37671,1596.8852 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000058 
37672,1596.8976 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012399 
37673,1596.8977 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000103 
37674,1596.8978 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000114 
37675,1596.8978 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000004 
37676,1596.9010 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003178 
37677,1596.9132 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012278 
37678,1596.9133 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000058 
37679,1596.9136 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000268 
37680,1596.9136 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000010 
37681,1596.9156 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002008 
37682,1596.9156 ,10.8.0.93,147.32.83.181,TCP,52,out,0.000058 
37683,1596.9288 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013130 
37684,1596.9288 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000035 
37685,1596.9291 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000261 
37686,1596.9313 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002198 
37687,1596.9320 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000689 
37688,1596.9337 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001789 
37689,1596.9470 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.013297 
37690,1596.9471 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000041 
37691,1596.9473 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000254 
37692,1596.9496 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002281 
37693,1596.9503 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000682 
37694,1596.9521 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001797 
37695,1596.9600 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.007878 
37696,1596.9601 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000108 
37697,1596.9603 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000188 
37698,1596.9629 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002592 
37699,1596.9636 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000708 
37700,1596.9653 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001695 
37701,1596.9760 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.010693 
37702,1596.9760 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000042 
37703,1596.9762 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000192 
37704,1596.9786 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002398 
37705,1596.9793 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000752 
37706,1596.9812 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001817 
37707,1596.9916 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.010415 
37708,1596.9916 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000036 
37709,1596.9918 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000230 
37710,1596.9942 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002378 
37711,1596.9949 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000723 
37712,1596.9969 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001984 
37713,1597.0081 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011180 
37714,1597.0081 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000042 
37715,1597.0084 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000256 
37716,1597.0112 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002796 
37717,1597.0120 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000812 
37718,1597.0146 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002597 
37719,1597.0228 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.008159 
37720,1597.0228 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000042 
37721,1597.0231 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000261 
37722,1597.0256 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002551 
37723,1597.0265 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000856 
37724,1597.0292 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002718 
37725,1597.0385 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009283 
37726,1597.0385 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000042 
37727,1597.0388 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000260 
37728,1597.0416 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002788 
37729,1597.0424 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000805 
37730,1597.0450 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002632 
37731,1597.0577 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012700 
37732,1597.0577 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000035 
37733,1597.0580 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000257 
37734,1597.0608 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002821 
37735,1597.0616 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000830 
37736,1597.0638 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002141 
37737,1597.0703 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.006480 
37738,1597.0705 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000197 
37739,1597.0707 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000212 
37740,1597.0732 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002481 
37741,1597.0739 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000748 
37742,1597.0759 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002041 
37743,1597.0858 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009811 
37744,1597.0858 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000050 
37745,1597.0860 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000186 
37746,1597.0888 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002825 
37747,1597.0898 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000949 
37748,1597.0918 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002042 
37749,1597.1015 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009738 
37750,1597.1016 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000078 
37751,1597.1019 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000254 
37752,1597.1044 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002490 
37753,1597.1052 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000833 
37754,1597.1074 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002228 
37755,1597.1171 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009660 
37756,1597.1171 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000047 
37757,1597.1174 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000255 
37758,1597.1199 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002512 
37759,1597.1207 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000819 
37760,1597.1233 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002531 
37761,1597.1328 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009560 
37762,1597.1329 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000040 
37763,1597.1330 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000188 
37764,1597.1362 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003209 
37765,1597.1370 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000724 
37766,1597.1392 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002239 
37767,1597.1488 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.009588 
37768,1597.1488 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000033 
37769,1597.1490 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000183 
37770,1597.1522 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003200 
37771,1597.1549 ,147.32.83.181,10.8.0.93,TCP,105,in,0.002689 
37772,1597.1588 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003854 
37773,1597.1633 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.004529 
37774,1597.1633 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000042 
37775,1597.1636 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000261 
37776,1597.1670 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003411 
37777,1597.1700 ,147.32.83.181,10.8.0.93,TCP,105,in,0.002988 
37778,1597.1737 ,10.8.0.93,147.32.83.181,TCP,52,out,0.003744 
37779,1597.1786 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.004907 
37780,1597.1787 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000047 
37781,1597.1789 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000261 
37782,1597.1804 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001463 
37783,1597.1810 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000591 
37784,1597.1824 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001416 
37785,1597.1946 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012158 
37786,1597.1946 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000040 
37787,1597.1949 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000241 
37788,1597.1966 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001756 
37789,1597.1972 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000563 
37790,1597.1985 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001308 
37791,1597.2098 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011296 
37792,1597.2098 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000048 
37793,1597.2101 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000242 
37794,1597.2117 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001607 
37795,1597.2123 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000594 
37796,1597.2137 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001477 
37797,1597.2254 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011650 
37798,1597.2254 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000049 
37799,1597.2257 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000255 
37800,1597.2277 ,10.8.0.93,147.32.83.181,TCP,52,out,0.002017 
37801,1597.2283 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000578 
37802,1597.2297 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001443 
37803,1597.2409 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011200 
37804,1597.2410 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000037 
37805,1597.2412 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000244 
37806,1597.2428 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001573 
37807,1597.2434 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000568 
37808,1597.2449 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001516 
37809,1597.2566 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011738 
37810,1597.2567 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000049 
37811,1597.2569 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000245 
37812,1597.2585 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001637 
37813,1597.2591 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000600 
37814,1597.2607 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001533 
37815,1597.2725 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011854 
37816,1597.2726 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000055 
37817,1597.2728 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000252 
37818,1597.2745 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001695 
37819,1597.2751 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000562 
37820,1597.2763 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001209 
37821,1597.2882 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011897 
37822,1597.2882 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000040 
37823,1597.2885 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000238 
37824,1597.2900 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001554 
37825,1597.2907 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000700 
37826,1597.2919 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001167 
37827,1597.3037 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.011782 
37828,1597.3037 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000059 
37829,1597.3040 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000226 
37830,1597.3055 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001500 
37831,1597.3061 ,147.32.83.181,10.8.0.93,TCP,105,in,0.000642 
37832,1597.3074 ,10.8.0.93,147.32.83.181,TCP,52,out,0.001298 
37833,1597.3199 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.012451 
37834,1597.3199 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000037 
37835,1597.3201 ,147.32.83.181,10.8.0.93,TCP,1400,in,0.000234 
