No.,Time,Source,Destination,Protocol,Length,Type,Duration
55510,792.907557,147.32.83.253,10.8.0.57,TCP,45,in,0.000918 
55511,792.912856,10.8.0.57,147.32.83.253,TCP,40,out,0.005299 
55512,800.97999,147.32.83.253,10.8.0.57,TCP,45,in,8.067134 
55513,801.035254,10.8.0.57,147.32.83.253,TCP,45,out,0.055264 
55514,801.041025,10.8.0.57,147.32.83.253,TCP,40,out,0.005771 
55515,801.089038,147.32.83.253,10.8.0.57,TCP,40,in,0.048013 
55516,801.300613,10.8.0.57,147.32.83.253,TCP,45,out,0.211575 
55517,801.301468,147.32.83.253,10.8.0.57,TCP,52,in,0.000855 
55518,802.260393,10.8.0.57,147.32.83.253,UDP,62,out,0.958925 
55546,809.043828,10.8.0.57,147.32.83.253,TCP,45,out,6.783435 
55547,809.045623,147.32.83.253,10.8.0.57,TCP,45,in,0.001795 
55548,809.051481,10.8.0.57,147.32.83.253,TCP,40,out,0.005858 
55549,817.125249,147.32.83.253,10.8.0.57,TCP,45,in,8.073768 
55550,817.229708,10.8.0.57,147.32.83.253,TCP,40,out,0.104459 
55551,817.238547,10.8.0.57,147.32.83.253,TCP,45,out,0.008839 
55552,817.292307,147.32.83.253,10.8.0.57,TCP,40,in,0.053760 
55553,822.284019,10.8.0.57,147.32.83.253,UDP,62,out,4.991712 
55554,825.26773,147.32.83.253,10.8.0.57,TCP,45,in,2.983711 
55555,825.322983,10.8.0.57,147.32.83.253,TCP,45,out,0.055253 
55556,825.336501,147.32.83.253,10.8.0.57,TCP,69,in,0.013518 
55557,825.349755,10.8.0.57,147.32.83.253,TCP,65,out,0.013254 
55558,825.402077,147.32.83.253,10.8.0.57,TCP,40,in,0.052322 
55559,826.428792,10.8.0.57,147.32.83.253,TCP,60,out,1.026715 
55560,826.429887,147.32.83.253,10.8.0.57,TCP,52,in,0.001095 
55561,826.437164,10.8.0.57,147.32.83.253,TCP,40,out,0.007277 
55571,827.310018,10.8.0.57,147.32.83.253,TCP,44,out,0.872854 
55572,827.310303,10.8.0.57,147.32.83.253,TCP,40,out,0.000285 
55573,827.311135,147.32.83.253,10.8.0.57,TCP,40,in,0.000832 
55574,827.311481,147.32.83.253,10.8.0.57,TCP,40,in,0.000346 
55575,827.314555,10.8.0.57,147.32.83.253,TCP,40,out,0.003074 
55578,833.433626,147.32.83.253,10.8.0.57,TCP,45,in,6.119071 
55579,833.511012,10.8.0.57,147.32.83.253,TCP,45,out,0.077386 
55580,833.552481,147.32.83.253,10.8.0.57,TCP,40,in,0.041469 
55581,841.536852,10.8.0.57,147.32.83.253,TCP,45,out,7.984371 
55582,841.538442,147.32.83.253,10.8.0.57,TCP,45,in,0.001590 
55583,841.577219,10.8.0.57,147.32.83.253,TCP,40,out,0.038777 
55584,842.354557,10.8.0.57,147.32.83.253,UDP,62,out,0.777338 
55585,849.589815,147.32.83.253,10.8.0.57,TCP,45,in,7.235258 
55586,849.645014,10.8.0.57,147.32.83.253,TCP,45,out,0.055199 
55587,849.650513,10.8.0.57,147.32.83.253,TCP,40,out,0.005499 
55588,849.707687,147.32.83.253,10.8.0.57,TCP,40,in,0.057174 
55589,857.682951,147.32.83.253,10.8.0.57,TCP,45,in,7.975264 
55590,857.779541,10.8.0.57,147.32.83.253,TCP,40,out,0.096590 
55591,857.780937,10.8.0.57,147.32.83.253,TCP,45,out,0.001396 
55592,857.823357,147.32.83.253,10.8.0.57,TCP,40,in,0.042420 
55593,862.376591,10.8.0.57,147.32.83.253,UDP,62,out,4.553234 
55594,865.84007,147.32.83.253,10.8.0.57,TCP,45,in,3.463479 
55595,865.980736,10.8.0.57,147.32.83.253,TCP,45,out,0.140666 
55596,866.026984,147.32.83.253,10.8.0.57,TCP,40,in,0.046248 
55597,866.308615,10.8.0.57,147.32.83.253,TCP,45,out,0.281631 
55598,866.309448,147.32.83.253,10.8.0.57,TCP,52,in,0.000833 
55607,874.042822,147.32.83.253,10.8.0.57,TCP,45,in,7.733374 
55608,874.167629,10.8.0.57,147.32.83.253,TCP,45,out,0.124807 
55609,874.229815,147.32.83.253,10.8.0.57,TCP,40,in,0.062186 
55610,882.218924,10.8.0.57,147.32.83.253,TCP,45,out,7.989109 
55611,882.220606,147.32.83.253,10.8.0.57,TCP,45,in,0.001682 
55612,882.268143,10.8.0.57,147.32.83.253,TCP,40,out,0.047537 
55613,882.382855,10.8.0.57,147.32.83.253,UDP,62,out,0.114712 
55614,890.252562,10.8.0.57,147.32.83.253,TCP,45,out,7.869707 
55615,890.254222,147.32.83.253,10.8.0.57,TCP,45,in,0.001660 
55616,890.262372,10.8.0.57,147.32.83.253,TCP,40,out,0.008150 
55619,898.272687,10.8.0.57,147.32.83.253,TCP,45,out,8.010315 
55620,898.27421,147.32.83.253,10.8.0.57,TCP,45,in,0.001523 
55621,898.277631,10.8.0.57,147.32.83.253,TCP,40,out,0.003421 
55624,902.426526,10.8.0.57,147.32.83.253,UDP,62,out,4.148895 
55625,906.327285,147.32.83.253,10.8.0.57,TCP,45,in,3.900759 
55626,906.425953,10.8.0.57,147.32.83.253,TCP,40,out,0.098668 
55627,906.434949,10.8.0.57,147.32.83.253,TCP,45,out,0.008996 
55628,906.495407,147.32.83.253,10.8.0.57,TCP,40,in,0.060458 
55629,914.479831,147.32.83.253,10.8.0.57,TCP,45,in,7.984424 
55630,914.488421,10.8.0.57,147.32.83.253,TCP,45,out,0.008590 
55631,914.528345,10.8.0.57,147.32.83.253,TCP,40,out,0.039924 
55632,914.542593,147.32.83.253,10.8.0.57,TCP,40,in,0.014248 
55633,922.474089,10.8.0.57,147.32.83.253,UDP,62,out,7.931496 
55634,922.512539,147.32.83.253,10.8.0.57,TCP,45,in,0.038450 
55635,922.520003,10.8.0.57,147.32.83.253,TCP,40,out,0.007464 
55636,922.52363,10.8.0.57,147.32.83.253,TCP,45,out,0.003627 
55637,922.573763,147.32.83.253,10.8.0.57,TCP,40,in,0.050133 
55645,930.574066,147.32.83.253,10.8.0.57,TCP,45,in,8.000303 
55646,930.629924,10.8.0.57,147.32.83.253,TCP,45,out,0.055858 
55647,930.667422,10.8.0.57,147.32.83.253,TCP,40,out,0.037498 
55648,930.683157,147.32.83.253,10.8.0.57,TCP,40,in,0.015735 
55649,938.66792,147.32.83.253,10.8.0.57,TCP,45,in,7.984763 
55650,938.729535,10.8.0.57,147.32.83.253,TCP,45,out,0.061615 
55651,938.734168,10.8.0.57,147.32.83.253,TCP,40,out,0.004633 
55652,938.776564,147.32.83.253,10.8.0.57,TCP,40,in,0.042396 
55653,942.501696,10.8.0.57,147.32.83.253,UDP,62,out,3.725132 
55658,946.824326,147.32.83.253,10.8.0.57,TCP,45,in,4.322630 
55659,946.8753,10.8.0.57,147.32.83.253,TCP,40,out,0.050974 
55660,946.87537,10.8.0.57,147.32.83.253,TCP,45,out,0.000070 
55661,946.91755,147.32.83.253,10.8.0.57,TCP,40,in,0.042180 
55712,954.964311,147.32.83.253,10.8.0.57,TCP,45,in,8.046761 
55713,955.068744,10.8.0.57,147.32.83.253,TCP,45,out,0.104433 
55714,955.120522,147.32.83.253,10.8.0.57,TCP,40,in,0.051778 
56910,962.527176,10.8.0.57,147.32.83.253,UDP,62,out,7.406654 
56911,963.121049,147.32.83.253,10.8.0.57,TCP,45,in,0.593873 
56912,963.153001,10.8.0.57,147.32.83.253,TCP,45,out,0.031952 
56913,963.213318,147.32.83.253,10.8.0.57,TCP,40,in,0.060317 
56914,963.883442,147.32.83.253,10.8.0.57,TCP,73,in,0.670124 
56915,963.994041,10.8.0.57,147.32.83.253,TCP,65,out,0.110599 
56916,964.042498,147.32.83.253,10.8.0.57,TCP,40,in,0.048457 
56917,965.030793,10.8.0.57,147.32.83.253,TCP,60,out,0.988295 
56918,965.031362,147.32.83.253,10.8.0.57,TCP,52,in,0.000569 
56919,965.033777,10.8.0.57,147.32.83.253,TCP,40,out,0.002415 
56920,965.244142,10.8.0.57,147.32.83.253,TCP,1400,out,0.210365 
56921,965.244785,10.8.0.57,147.32.83.253,TCP,1400,out,0.000643 
56922,965.245324,147.32.83.253,10.8.0.57,TCP,40,in,0.000539 
56923,965.245976,10.8.0.57,147.32.83.253,TCP,1400,out,0.000652 
56924,965.246681,10.8.0.57,147.32.83.253,TCP,1400,out,0.000705 
56925,965.247271,147.32.83.253,10.8.0.57,TCP,40,in,0.000590 
56926,965.247538,10.8.0.57,147.32.83.253,TCP,1400,out,0.000267 
56927,965.248519,10.8.0.57,147.32.83.253,TCP,1400,out,0.000981 
56928,965.248896,10.8.0.57,147.32.83.253,TCP,72,out,0.000377 
56929,965.249069,147.32.83.253,10.8.0.57,TCP,40,in,0.000173 
56930,965.249694,10.8.0.57,147.32.83.253,TCP,1400,out,0.000625 
56931,965.25029,147.32.83.253,10.8.0.57,TCP,40,in,0.000596 
56932,965.251151,10.8.0.57,147.32.83.253,TCP,1400,out,0.000861 
56933,965.252641,10.8.0.57,147.32.83.253,TCP,1400,out,0.001490 
56934,965.253271,147.32.83.253,10.8.0.57,TCP,40,in,0.000630 
56935,965.256179,10.8.0.57,147.32.83.253,TCP,1400,out,0.002908 
56936,965.259415,10.8.0.57,147.32.83.253,TCP,1400,out,0.003236 
56937,965.260005,147.32.83.253,10.8.0.57,TCP,40,in,0.000590 
56938,965.260585,10.8.0.57,147.32.83.253,TCP,1400,out,0.000580 
56939,965.261295,10.8.0.57,147.32.83.253,TCP,1400,out,0.000710 
56940,965.261726,147.32.83.253,10.8.0.57,TCP,40,in,0.000431 
56941,965.262084,10.8.0.57,147.32.83.253,TCP,1400,out,0.000358 
56942,965.263113,10.8.0.57,147.32.83.253,TCP,1400,out,0.001029 
56943,965.263687,147.32.83.253,10.8.0.57,TCP,40,in,0.000574 
56944,965.263925,10.8.0.57,147.32.83.253,TCP,1400,out,0.000238 
56945,965.276288,10.8.0.57,147.32.83.253,TCP,1400,out,0.012363 
56946,965.276882,147.32.83.253,10.8.0.57,TCP,40,in,0.000594 
56947,965.278532,10.8.0.57,147.32.83.253,TCP,1400,out,0.001650 
56948,965.280029,10.8.0.57,147.32.83.253,TCP,104,out,0.001497 
56949,965.280349,147.32.83.253,10.8.0.57,TCP,40,in,0.000320 
56950,965.280669,147.32.83.253,10.8.0.57,TCP,40,in,0.000320 
56951,965.281983,10.8.0.57,147.32.83.253,TCP,40,out,0.001314 
56952,971.964438,147.32.83.253,10.8.0.57,TCP,45,in,6.682455 
56953,972.003553,10.8.0.57,147.32.83.253,TCP,45,out,0.039115 
56954,972.037203,10.8.0.57,147.32.83.253,TCP,40,out,0.033650 
56955,972.058386,147.32.83.253,10.8.0.57,TCP,40,in,0.021183 
56956,980.027026,147.32.83.253,10.8.0.57,TCP,45,in,7.968640 
56957,980.339429,147.32.83.253,10.8.0.57,TCP,45,in,0.312403 
56958,980.422951,10.8.0.57,147.32.83.253,TCP,40,out,0.083522 
56959,980.433066,10.8.0.57,147.32.83.253,TCP,45,out,0.010115 
56960,980.434071,10.8.0.57,147.32.83.253,TCP,52,out,0.001005 
56961,980.479934,147.32.83.253,10.8.0.57,TCP,40,in,0.045863 
56962,982.543213,10.8.0.57,147.32.83.253,UDP,62,out,2.063279 
56967,988.02758,147.32.83.253,10.8.0.57,TCP,45,in,5.484367 
56968,988.136834,10.8.0.57,147.32.83.253,TCP,40,out,0.109254 
56969,988.441255,10.8.0.57,147.32.83.253,TCP,45,out,0.304421 
56970,988.495707,147.32.83.253,10.8.0.57,TCP,40,in,0.054452 
56971,996.302056,147.32.83.253,10.8.0.57,TCP,45,in,7.806349 
56972,996.436551,10.8.0.57,147.32.83.253,TCP,40,out,0.134495 
56973,996.441586,10.8.0.57,147.32.83.253,TCP,45,out,0.005035 
56974,996.495321,147.32.83.253,10.8.0.57,TCP,40,in,0.053735 
56975,1002.581337,10.8.0.57,147.32.83.253,UDP,62,out,6.086016 
56976,1004.527283,147.32.83.253,10.8.0.57,TCP,45,in,1.945946 
56977,1004.590651,10.8.0.57,147.32.83.253,TCP,45,out,0.063368 
56978,1004.630109,10.8.0.57,147.32.83.253,TCP,40,out,0.039458 
56979,1004.635659,147.32.83.253,10.8.0.57,TCP,40,in,0.005550 
56980,1012.543155,147.32.83.253,10.8.0.57,TCP,45,in,7.907496 
56981,1012.611621,10.8.0.57,147.32.83.253,TCP,40,out,0.068466 
56982,1012.611878,10.8.0.57,147.32.83.253,TCP,45,out,0.000257 
56983,1012.655946,147.32.83.253,10.8.0.57,TCP,40,in,0.044068 
56984,1020.632807,10.8.0.57,147.32.83.253,TCP,45,out,7.976861 
56985,1020.63444,147.32.83.253,10.8.0.57,TCP,45,in,0.001633 
56986,1020.677964,10.8.0.57,147.32.83.253,TCP,40,out,0.043524 
56987,1022.641237,10.8.0.57,147.32.83.253,UDP,62,out,1.963273 
56988,1028.665988,10.8.0.57,147.32.83.253,TCP,45,out,6.024751 
56989,1028.668497,147.32.83.253,10.8.0.57,TCP,45,in,0.002509 
56990,1028.681728,10.8.0.57,147.32.83.253,TCP,40,out,0.013231 
56991,1036.762474,147.32.83.253,10.8.0.57,TCP,45,in,8.080746 
56992,1036.818569,10.8.0.57,147.32.83.253,TCP,45,out,0.056095 
56993,1036.886369,147.32.83.253,10.8.0.57,TCP,40,in,0.067800 
56994,1036.889402,10.8.0.57,147.32.83.253,TCP,40,out,0.003033 
56995,1042.670991,10.8.0.57,147.32.83.253,UDP,62,out,5.781589 
56996,1044.832526,10.8.0.57,147.32.83.253,TCP,45,out,2.161535 
56997,1044.834306,147.32.83.253,10.8.0.57,TCP,45,in,0.001780 
56998,1044.839776,10.8.0.57,147.32.83.253,TCP,40,out,0.005470 
57054,1052.840568,147.32.83.253,10.8.0.57,TCP,45,in,8.000792 
57055,1052.957676,10.8.0.57,147.32.83.253,TCP,45,out,0.117108 
57056,1052.957931,10.8.0.57,147.32.83.253,TCP,40,out,0.000255 
57057,1053.011348,147.32.83.253,10.8.0.57,TCP,40,in,0.053417 
57058,1060.982787,147.32.83.253,10.8.0.57,TCP,45,in,7.971439 
57059,1061.058749,10.8.0.57,147.32.83.253,TCP,40,out,0.075962 
57060,1061.06121,10.8.0.57,147.32.83.253,TCP,45,out,0.002461 
57061,1061.120519,147.32.83.253,10.8.0.57,TCP,40,in,0.059309 
57062,1062.711834,10.8.0.57,147.32.83.253,UDP,62,out,1.591315 
57063,1067.16727,147.32.83.253,10.8.0.57,TCP,73,in,4.455436 
57064,1067.308098,10.8.0.57,147.32.83.253,TCP,65,out,0.140828 
57065,1067.355846,147.32.83.253,10.8.0.57,TCP,40,in,0.047748 
57066,1068.32779,10.8.0.57,147.32.83.253,TCP,60,out,0.971944 
57067,1068.328548,147.32.83.253,10.8.0.57,TCP,52,in,0.000758 
57068,1068.333585,10.8.0.57,147.32.83.253,TCP,40,out,0.005037 
57069,1068.824697,10.8.0.57,147.32.83.253,TCP,1400,out,0.491112 
57070,1068.825263,10.8.0.57,147.32.83.253,TCP,1400,out,0.000566 
57071,1068.825879,10.8.0.57,147.32.83.253,TCP,1400,out,0.000616 
57072,1068.826614,147.32.83.253,10.8.0.57,TCP,40,in,0.000735 
57073,1068.826656,10.8.0.57,147.32.83.253,TCP,1400,out,0.000042 
57074,1068.827288,147.32.83.253,10.8.0.57,TCP,40,in,0.000632 
57075,1068.827357,10.8.0.57,147.32.83.253,TCP,1400,out,0.000069 
57076,1068.830796,10.8.0.57,147.32.83.253,TCP,1400,out,0.003439 
57077,1068.83085,10.8.0.57,147.32.83.253,TCP,72,out,0.000054 
57078,1068.831602,147.32.83.253,10.8.0.57,TCP,40,in,0.000752 
57079,1068.831753,10.8.0.57,147.32.83.253,TCP,1400,out,0.000151 
57080,1068.832475,147.32.83.253,10.8.0.57,TCP,40,in,0.000722 
57081,1068.834624,10.8.0.57,147.32.83.253,TCP,1400,out,0.002149 
57082,1068.835875,10.8.0.57,147.32.83.253,TCP,1400,out,0.001251 
57083,1068.836497,147.32.83.253,10.8.0.57,TCP,40,in,0.000622 
57084,1068.838724,10.8.0.57,147.32.83.253,TCP,1400,out,0.002227 
57085,1068.83938,10.8.0.57,147.32.83.253,TCP,1400,out,0.000656 
57086,1068.840055,147.32.83.253,10.8.0.57,TCP,40,in,0.000675 
57087,1068.844795,10.8.0.57,147.32.83.253,TCP,1400,out,0.004740 
57088,1068.847262,10.8.0.57,147.32.83.253,TCP,1400,out,0.002467 
57089,1068.847805,147.32.83.253,10.8.0.57,TCP,40,in,0.000543 
57090,1068.853297,10.8.0.57,147.32.83.253,TCP,1400,out,0.005492 
57091,1068.855492,10.8.0.57,147.32.83.253,TCP,1400,out,0.002195 
57092,1068.856096,147.32.83.253,10.8.0.57,TCP,40,in,0.000604 
57093,1068.862599,10.8.0.57,147.32.83.253,TCP,1400,out,0.006503 
57094,1068.864201,10.8.0.57,147.32.83.253,TCP,1400,out,0.001602 
57095,1068.864694,147.32.83.253,10.8.0.57,TCP,40,in,0.000493 
57096,1068.864966,10.8.0.57,147.32.83.253,TCP,1400,out,0.000272 
57097,1068.865365,10.8.0.57,147.32.83.253,TCP,104,out,0.000399 
57098,1068.865771,147.32.83.253,10.8.0.57,TCP,40,in,0.000406 
57099,1068.865808,147.32.83.253,10.8.0.57,TCP,40,in,0.000037 
57100,1068.874054,10.8.0.57,147.32.83.253,TCP,40,out,0.008246 
57105,1075.388888,10.8.0.57,147.32.83.253,TCP,45,out,6.514834 
57106,1075.390666,147.32.83.253,10.8.0.57,TCP,45,in,0.001778 
57107,1075.427398,10.8.0.57,147.32.83.253,TCP,40,out,0.036732 
57108,1082.734357,10.8.0.57,147.32.83.253,UDP,62,out,7.306959 
57109,1083.422113,10.8.0.57,147.32.83.253,TCP,45,out,0.687756 
57110,1083.423798,147.32.83.253,10.8.0.57,TCP,45,in,0.001685 
57111,1083.42834,10.8.0.57,147.32.83.253,TCP,40,out,0.004542 
57112,1087.606892,147.32.83.253,10.8.0.57,TCP,73,in,4.178552 
57113,1087.677491,10.8.0.57,147.32.83.253,TCP,40,out,0.070599 
57114,1087.684145,10.8.0.57,147.32.83.253,TCP,65,out,0.006654 
57115,1087.731695,147.32.83.253,10.8.0.57,TCP,40,in,0.047550 
57116,1088.747019,10.8.0.57,147.32.83.253,TCP,60,out,1.015324 
57117,1088.748665,147.32.83.253,10.8.0.57,TCP,52,in,0.001646 
57118,1088.754527,10.8.0.57,147.32.83.253,TCP,40,out,0.005862 
57119,1089.102016,10.8.0.57,147.32.83.253,TCP,1400,out,0.347489 
57120,1089.113698,10.8.0.57,147.32.83.253,TCP,1400,out,0.011682 
57121,1089.114349,147.32.83.253,10.8.0.57,TCP,40,in,0.000651 
57122,1089.12349,10.8.0.57,147.32.83.253,TCP,1400,out,0.009141 
57123,1089.128163,10.8.0.57,147.32.83.253,TCP,1400,out,0.004673 
57124,1089.128715,147.32.83.253,10.8.0.57,TCP,40,in,0.000552 
57125,1089.150158,10.8.0.57,147.32.83.253,TCP,1400,out,0.021443 
57126,1089.152265,10.8.0.57,147.32.83.253,TCP,1400,out,0.002107 
57127,1089.152841,147.32.83.253,10.8.0.57,TCP,40,in,0.000576 
57128,1089.156808,10.8.0.57,147.32.83.253,TCP,72,out,0.003967 
57129,1089.160186,10.8.0.57,147.32.83.253,TCP,1400,out,0.003378 
57130,1089.160735,147.32.83.253,10.8.0.57,TCP,40,in,0.000549 
57131,1089.164409,10.8.0.57,147.32.83.253,TCP,1400,out,0.003674 
57132,1089.203001,10.8.0.57,147.32.83.253,TCP,1400,out,0.038592 
57133,1089.203586,147.32.83.253,10.8.0.57,TCP,40,in,0.000585 
57134,1089.206471,10.8.0.57,147.32.83.253,TCP,1400,out,0.002885 
57135,1089.207116,10.8.0.57,147.32.83.253,TCP,1400,out,0.000645 
57136,1089.207744,147.32.83.253,10.8.0.57,TCP,40,in,0.000628 
57137,1089.208199,10.8.0.57,147.32.83.253,TCP,1400,out,0.000455 
57138,1089.209426,10.8.0.57,147.32.83.253,TCP,1400,out,0.001227 
57139,1089.209978,147.32.83.253,10.8.0.57,TCP,40,in,0.000552 
57140,1089.213475,10.8.0.57,147.32.83.253,TCP,1400,out,0.003497 
57141,1089.214316,10.8.0.57,147.32.83.253,TCP,1400,out,0.000841 
57142,1089.2149,10.8.0.57,147.32.83.253,TCP,1400,out,0.000584 
57143,1089.214925,147.32.83.253,10.8.0.57,TCP,40,in,0.000025 
57144,1089.215535,10.8.0.57,147.32.83.253,TCP,1400,out,0.000610 
57145,1089.216102,147.32.83.253,10.8.0.57,TCP,40,in,0.000567 
57146,1089.216891,10.8.0.57,147.32.83.253,TCP,1400,out,0.000789 
57147,1089.22167,10.8.0.57,147.32.83.253,TCP,104,out,0.004779 
57148,1089.222165,147.32.83.253,10.8.0.57,TCP,40,in,0.000495 
57149,1089.222294,147.32.83.253,10.8.0.57,TCP,40,in,0.000129 
57150,1089.227407,10.8.0.57,147.32.83.253,TCP,40,out,0.005113 
57151,1095.746059,147.32.83.253,10.8.0.57,TCP,45,in,6.518652 
57152,1095.876373,10.8.0.57,147.32.83.253,TCP,45,out,0.130314 
57153,1095.91726,147.32.83.253,10.8.0.57,TCP,40,in,0.040887 
57154,1102.766836,10.8.0.57,147.32.83.253,UDP,62,out,6.849576 
57155,1103.897475,10.8.0.57,147.32.83.253,TCP,45,out,1.130639 
57156,1103.89866,147.32.83.253,10.8.0.57,TCP,45,in,0.001185 
57157,1103.93809,10.8.0.57,147.32.83.253,TCP,40,out,0.039430 
57158,1111.995948,147.32.83.253,10.8.0.57,TCP,45,in,8.057858 
57159,1112.049483,10.8.0.57,147.32.83.253,TCP,40,out,0.053535 
57160,1112.049548,10.8.0.57,147.32.83.253,TCP,45,out,0.000065 
57161,1112.105656,147.32.83.253,10.8.0.57,TCP,40,in,0.056108 
57171,1120.0433,147.32.83.253,10.8.0.57,TCP,45,in,7.937644 
57172,1120.063221,10.8.0.57,147.32.83.253,TCP,45,out,0.019921 
57173,1120.10525,147.32.83.253,10.8.0.57,TCP,40,in,0.042029 
57174,1120.107591,10.8.0.57,147.32.83.253,TCP,40,out,0.002341 
57175,1122.816403,10.8.0.57,147.32.83.253,UDP,62,out,2.708812 
57176,1128.074306,147.32.83.253,10.8.0.57,TCP,45,in,5.257903 
57177,1128.133194,10.8.0.57,147.32.83.253,TCP,40,out,0.058888 
57178,1128.134015,10.8.0.57,147.32.83.253,TCP,45,out,0.000821 
57179,1128.199321,147.32.83.253,10.8.0.57,TCP,40,in,0.065306 
57180,1136.278241,147.32.83.253,10.8.0.57,TCP,45,in,8.078920 
57181,1136.320497,10.8.0.57,147.32.83.253,TCP,45,out,0.042256 
57182,1136.370514,147.32.83.253,10.8.0.57,TCP,40,in,0.050017 
57183,1136.63702,10.8.0.57,147.32.83.253,TCP,45,out,0.266506 
57184,1136.63754,147.32.83.253,10.8.0.57,TCP,52,in,0.000520 
57185,1142.866299,10.8.0.57,147.32.83.253,UDP,62,out,6.228759 
57186,1144.364304,147.32.83.253,10.8.0.57,TCP,45,in,1.498005 
57187,1144.366947,10.8.0.57,147.32.83.253,TCP,45,out,0.002643 
57188,1144.406963,10.8.0.57,147.32.83.253,TCP,40,out,0.040016 
57189,1144.417895,147.32.83.253,10.8.0.57,TCP,40,in,0.010932 
57316,1152.39109,10.8.0.57,147.32.83.253,TCP,45,out,7.973195 
57317,1152.391903,147.32.83.253,10.8.0.57,TCP,45,in,0.000813 
57318,1152.394433,10.8.0.57,147.32.83.253,TCP,40,out,0.002530 
57366,1160.524229,147.32.83.253,10.8.0.57,TCP,45,in,8.129796 
57367,1160.589615,10.8.0.57,147.32.83.253,TCP,40,out,0.065386 
57368,1160.590096,10.8.0.57,147.32.83.253,TCP,45,out,0.000481 
57369,1160.63618,147.32.83.253,10.8.0.57,TCP,40,in,0.046084 
57370,1162.894885,10.8.0.57,147.32.83.253,UDP,62,out,2.258705 
57371,1168.667826,147.32.83.253,10.8.0.57,TCP,45,in,5.772941 
57372,1168.80558,10.8.0.57,147.32.83.253,TCP,45,out,0.137754 
57373,1168.867435,147.32.83.253,10.8.0.57,TCP,40,in,0.061855 
57374,1176.848285,10.8.0.57,147.32.83.253,TCP,45,out,7.980850 
57375,1176.849571,147.32.83.253,10.8.0.57,TCP,45,in,0.001286 
57376,1176.890292,10.8.0.57,147.32.83.253,TCP,40,out,0.040721 
57381,1182.913339,10.8.0.57,147.32.83.253,UDP,62,out,6.023047 
57391,1184.870884,10.8.0.57,147.32.83.253,TCP,45,out,1.957545 
57392,1184.870995,147.32.83.253,10.8.0.57,TCP,45,in,0.000111 
57393,1184.87644,10.8.0.57,147.32.83.253,TCP,40,out,0.005445 
57394,1184.917637,147.32.83.253,10.8.0.57,TCP,40,in,0.041197 
57492,1192.945584,10.8.0.57,147.32.83.253,TCP,45,out,8.027947 
57493,1192.946526,147.32.83.253,10.8.0.57,TCP,45,in,0.000942 
57494,1192.948524,10.8.0.57,147.32.83.253,TCP,40,out,0.001998 
57495,1200.935512,147.32.83.253,10.8.0.57,TCP,45,in,7.986988 
57496,1201.041104,10.8.0.57,147.32.83.253,TCP,40,out,0.105592 
57497,1201.047146,10.8.0.57,147.32.83.253,TCP,45,out,0.006042 
57498,1201.089856,147.32.83.253,10.8.0.57,TCP,40,in,0.042710 
57499,1202.933863,10.8.0.57,147.32.83.253,UDP,62,out,1.844007 
57613,1209.128261,147.32.83.253,10.8.0.57,TCP,45,in,6.194398 
57614,1209.226886,10.8.0.57,147.32.83.253,TCP,45,out,0.098625 
57615,1209.294762,147.32.83.253,10.8.0.57,TCP,40,in,0.067876 
57616,1209.339673,147.32.83.253,10.8.0.57,TCP,73,in,0.044911 
57617,1209.347527,10.8.0.57,147.32.83.253,TCP,65,out,0.007854 
57618,1209.41795,147.32.83.253,10.8.0.57,TCP,40,in,0.070423 
57619,1210.402627,10.8.0.57,147.32.83.253,TCP,60,out,0.984677 
57620,1210.403313,147.32.83.253,10.8.0.57,TCP,52,in,0.000686 
57621,1210.413778,10.8.0.57,147.32.83.253,TCP,40,out,0.010465 
57622,1210.599837,10.8.0.57,147.32.83.253,TCP,1401,out,0.186059 
57623,1210.599872,10.8.0.1,10.8.0.57,ICMP,576,in,0.000035 
57624,1210.600327,10.8.0.57,147.32.83.253,TCP,1401,out,0.000455 
57625,1210.600356,10.8.0.1,10.8.0.57,ICMP,576,in,0.000029 
57626,1210.612742,10.8.0.57,147.32.83.253,TCP,1401,out,0.012386 
57627,1210.612771,10.8.0.1,10.8.0.57,ICMP,576,in,0.000029 
57628,1210.61788,10.8.0.57,147.32.83.253,TCP,1401,out,0.005109 
57629,1210.617908,10.8.0.1,10.8.0.57,ICMP,576,in,0.000028 
57630,1210.620893,10.8.0.57,147.32.83.253,TCP,1401,out,0.002985 
57631,1210.620922,10.8.0.1,10.8.0.57,ICMP,576,in,0.000029 
57632,1210.623104,10.8.0.57,147.32.83.253,TCP,1401,out,0.002182 
57633,1210.623133,10.8.0.1,10.8.0.57,ICMP,576,in,0.000029 
57634,1210.625953,10.8.0.57,147.32.83.253,TCP,66,out,0.002820 
57635,1210.62671,147.32.83.253,10.8.0.57,TCP,52,in,0.000757 
57636,1210.629896,10.8.0.57,147.32.83.253,TCP,1401,out,0.003186 
57637,1210.629932,10.8.0.1,10.8.0.57,ICMP,576,in,0.000036 
57638,1210.699308,10.8.0.57,147.32.83.253,TCP,1401,out,0.069376 
57639,1210.699346,10.8.0.1,10.8.0.57,ICMP,576,in,0.000038 
57640,1210.708874,10.8.0.57,147.32.83.253,TCP,1401,out,0.009528 
57641,1210.708903,10.8.0.1,10.8.0.57,ICMP,576,in,0.000029 
57642,1210.711244,10.8.0.57,147.32.83.253,TCP,1400,out,0.002341 
57643,1210.711857,147.32.83.253,10.8.0.57,TCP,52,in,0.000613 
