Source,Destination,Protocol,Length,Type,Duration
56248,443,TCP,52,out,0.000968
56248,443,TLSv1.2,83,out,0.144421
56248,443,TCP,52,out,0.000057
443,56248,TLSv1.2,83,in,0.007356
443,56248,TCP,52,in,0.000043
56248,443,TCP,40,out,0.001072
56248,443,TCP,40,out,0.000055
40262,443,TCP,60,out,0
443,40262,TCP,60,in,0.000905
40262,443,TCP,52,out,0.001993
40262,443,TLSv1.3,435,out,0.001326
443,40262,TCP,52,in,0.000737
443,40262,TLSv1.3,268,in,0.000714
443,40262,TLSv1.3,126,in,0.000075
40262,443,TCP,52,out,0.001765
40262,443,TCP,52,out,0.000054
40262,443,TLSv1.3,142,out,0.001153
443,40262,TLSv1.3,217,in,0.000787
40262,443,TCP,52,out,0.039682
40262,443,TCP,1401,out,0.139065
10.8.0.1,40262,ICMP,576,in,0.000042
40262,443,TLSv1.3,818,out,0.000024
40262,443,TLSv1.3,83,out,0.000047
443,40262,TCP,64,in,0.000724
443,40262,TCP,64,in,0.000014
40262,443,TCP,1400,out,0.001731
40262,443,TCP,819,out,0.000054
443,40262,TCP,64,in,0.000717
443,40262,TCP,52,in,0.000068
443,40262,TLSv1.3,96,in,0.000273
40262,443,TCP,52,out,0.001691
40262,443,TLSv1.3,1007,out,0.017365
443,40262,TLSv1.3,87,in,0.001088
40262,443,TCP,52,out,0.037036
443,40262,TLSv1.3,934,in,0.315769
443,40262,TCP,1400,in,0.000789
443,40262,TCP,53,in,0.000007
443,40262,TCP,1400,in,0.000012
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TLSv1.3,719,in,0.000001
443,40262,TCP,1400,in,0.000007
443,40262,TCP,53,in,0.000001
443,40262,TCP,1400,in,0.000006
443,40262,TLSv1.3,126,in,0.000002
443,40262,TCP,1400,in,0.07041
40262,443,TCP,64,out,0.047372
40262,443,TCP,64,out,0.00025
40262,443,TCP,64,out,0.000054
40262,443,TCP,64,out,0.000204
40262,443,TCP,64,out,0.000055
40262,443,TCP,64,out,0.000033
40262,443,TCP,64,out,0.000028
40262,443,TCP,64,out,0.000028
40262,443,TCP,64,out,0.000028
443,40262,TCP,53,in,0.000016
40262,443,TCP,72,out,0.000012
443,40262,TCP,614,in,0.000022
443,40262,TCP,1400,in,0.000005
40262,443,TCP,72,out,0.000158
443,40262,TCP,1400,in,0.000035
40262,443,TCP,80,out,0.00002
443,40262,TCP,1400,in,0.000042
443,40262,TCP,719,in,0.000002
443,40262,TCP,1400,in,0.000005
443,40262,TCP,1109,in,0.000331
443,40262,TCP,1400,in,0.000017
443,40262,TCP,126,in,0.000001
40262,443,TCP,80,out,0.002995
40262,443,TCP,64,out,0.000055
40262,443,TCP,72,out,0.000031
40262,443,TCP,72,out,0.000029
40262,443,TCP,72,out,0.000028
40262,443,TCP,72,out,0.000176
40262,443,TCP,72,out,0.000057
40262,443,TCP,64,out,0.000191
40262,443,TCP,64,out,0.000055
40262,443,TCP,64,out,0.000164
40262,443,TLSv1.3,643,out,0.073132
443,40262,TLSv1.3,87,in,0.001031
40262,443,TCP,52,out,0.001621
443,40262,TLSv1.3,349,in,0.219504
443,40262,TLSv1.3,201,in,0.000012
40262,443,TLSv1.3,315,out,0.046785
443,40262,TLSv1.3,87,in,0.001111
40262,443,TCP,52,out,0.001547
40262,443,TCP,52,out,0.000057
40262,443,TCP,52,out,0.000035
40262,443,TCP,60,out,0.153222
443,40262,TCP,60,in,0.000901
40262,443,TCP,52,out,0.00227
40262,443,TCP,60,out,0.005372
443,40262,TCP,60,in,0.000762
40262,443,TCP,52,out,0.002912
40262,443,TLSv1.3,274,out,0.005065
40262,443,TLSv1.3,274,out,0.000329
443,40262,TCP,52,in,0.000473
443,40262,TCP,52,in,0.000213
443,40262,TLSv1.3,1400,in,0.001293
443,40262,TLSv1.3,1400,in,0.000055
443,40262,TLSv1.3,443,in,0.000002
443,40262,TLSv1.3,1400,in,0.000097
443,40262,TLSv1.3,1400,in,0.000004
443,40262,TLSv1.3,445,in,0.000001
40262,443,TCP,52,out,0.002307
40262,443,TCP,52,out,0.004216
40262,443,TCP,52,out,0.000055
40262,443,TCP,52,out,0.000206
40262,443,TCP,52,out,0.000054
40262,443,TCP,52,out,0.001215
443,40262,TLSv1.3,118,in,0.001456
443,40262,TLSv1.3,250,in,0.000016
40262,443,TCP,52,out,0.002275
40262,443,TCP,52,out,0.000082
40262,443,TLSv1.3,116,out,0.011914
443,40262,TLSv1.3,238,in,0.000849
40262,443,TLSv1.3,116,out,0.01152
443,40262,TLSv1.3,238,in,0.000746
40262,443,TLSv1.3,578,out,0.000062
40262,443,TLSv1.3,576,out,0.000056
443,40262,TLSv1.3,627,in,0.00109
443,40262,TCP,1400,in,0.000057
443,40262,TCP,1400,in,0.000003
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,307,in,0.000029
443,40262,TLSv1.3,628,in,0.000002
443,40262,TCP,1400,in,0.000011
443,40262,TLSv1.3,126,in,0.000001
443,40262,TCP,1400,in,0.000012
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1111,in,0.000001
443,40262,TCP,1400,in,0.000007
443,40262,TLSv1.3,126,in,0.000001
40262,443,TCP,52,out,0.003596
40262,443,TCP,52,out,0.000055
40262,443,TCP,52,out,0.001209
40262,443,TCP,52,out,0.000315
40262,443,TCP,52,out,0.000055
40262,443,TCP,52,out,0.000033
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.039299
443,40262,TLSv1.3,315,in,0.385307
443,40262,TLSv1.3,790,in,0.000018
443,40262,TCP,1400,in,0.000015
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TLSv1.3,400,in,0.000002
443,40262,TCP,1400,in,0.000024
443,40262,TLSv1.3,379,in,0.000002
443,40262,TCP,1400,in,0.000112
443,40262,TLSv1.3,226,in,0.000002
443,40262,TCP,1400,in,0.000004
443,40262,TLSv1.3,1400,in,0.000066
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1372,in,0.000001
443,40262,TCP,1400,in,0.000095
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,125,in,0.000001
443,40262,TCP,1400,in,0.000187
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TLSv1.3,290,in,0.000001
443,40262,TCP,1400,in,0.000007
443,40262,TLSv1.3,484,in,0.000001
443,40262,TCP,1400,in,0.000007
443,40262,TLSv1.3,126,in,0.000001
40262,443,TCP,52,out,0.034587
40262,443,TCP,52,out,0.00053
40262,443,TCP,52,out,0.000062
40262,443,TCP,52,out,0.000649
40262,443,TCP,52,out,0.00067
40262,443,TCP,52,out,0.000046
40262,443,TCP,52,out,0.000192
40262,443,TCP,52,out,0.000046
40262,443,TCP,52,out,0.000031
40262,443,TCP,52,out,0.000238
40262,443,TCP,52,out,0.000046
40262,443,TCP,52,out,0.000031
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000141
40262,443,TCP,52,out,0.000046
40262,443,TCP,52,out,0.000031
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000025
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000218
40262,443,TCP,52,out,0.000046
40262,443,TCP,60,out,0.06556
443,40262,TCP,60,in,0.000782
40262,443,TCP,52,out,0.002994
40262,443,TLSv1.3,439,out,0.003942
443,40262,TCP,52,in,0.000669
40262,443,TLSv1.3,162,out,0.000108
443,40262,TLSv1.3,268,in,0.000575
443,40262,TLSv1.3,126,in,0.000014
443,40262,TLSv1.3,83,in,0.000062
40262,443,TCP,52,out,0.00389
40262,443,TCP,52,out,0.000264
40262,443,TCP,52,out,0.000059
40262,443,TLSv1.3,136,out,0.00323
40262,443,TCP,1400,out,0.000721
443,40262,TLSv1.3,217,in,0.00004
40262,443,TLSv1.3,1400,out,0.001555
40262,443,TLSv1.3,707,out,0.000058
443,40262,TCP,52,in,0.000636
443,40262,TLSv1.3,87,in,0.00025
40262,443,TCP,52,out,0.006218
40262,443,TCP,1400,out,0.005028
40262,443,TLSv1.3,217,out,0.000053
443,40262,TCP,52,in,0.000721
443,40262,TLSv1.3,87,in,0.000262
40262,443,TCP,52,out,0.001421
40262,443,TLSv1.3,1277,out,0.001651
443,40262,TLSv1.3,87,in,0.000965
40262,443,TLSv1.3,257,out,0.031232
443,40262,TLSv1.3,87,in,0.001051
40262,443,TCP,1400,out,0.000863
40262,443,TLSv1.3,1400,out,0.000623
40262,443,TCP,1400,out,0.000244
40262,443,TCP,1400,out,0.000103
40262,443,TCP,1400,out,0.000053
40262,443,TLSv1.3,66,out,0.000033
40262,443,TLSv1.3,83,out,0.000029
443,40262,TCP,52,in,0.000277
443,40262,TCP,52,in,0.000357
443,40262,TCP,52,in,0.000015
443,40262,TLSv1.3,420,in,0.003049
443,40262,TLSv1.3,146,in,0.000007
40262,443,TCP,52,out,0.002818
40262,443,TLSv1.3,787,out,0.01751
443,40262,TCP,52,in,0.000792
443,40262,TLSv1.3,87,in,0.000295
40262,443,TCP,52,out,0.03637
40262,443,TLSv1.3,598,out,0.029813
443,40262,TLSv1.3,627,in,0.001576
443,40262,TLSv1.3,75,in,0.000861
443,40262,TCP,1400,in,0.000024
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000036
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.00007
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000185
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.00034
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000175
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000181
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1235,in,0.000001
443,40262,TCP,1400,in,0.000175
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
40262,443,TCP,1400,out,0.004384
40262,443,TLSv1.3,699,out,0.000059
40262,443,TLSv1.3,157,out,0.000033
443,40262,TCP,52,in,0.00066
443,40262,TLSv1.3,87,in,0.000242
443,40262,TLSv1.3,87,in,0.000037
40262,443,TLSv1.3,604,out,0.000384
40262,443,TCP,52,out,0.000054
40262,443,TCP,52,out,0.000037
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000032
40262,443,TCP,52,out,0.000029
443,40262,TCP,1400,in,0.000645
443,40262,TLSv1.3,1400,in,0.000008
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000107
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,835,in,0.000001
443,40262,TCP,1400,in,0.000008
443,40262,TLSv1.3,126,in,0.000001
443,40262,TLSv1.3,658,in,0.000404
443,40262,TCP,1400,in,0.000033
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000043
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000219
443,40262,TCP,1400,in,0.000003
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000199
443,40262,TCP,1400,in,0.000004
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000385
443,40262,TCP,1400,in,0.000003
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000357
443,40262,TLSv1.3,1400,in,0.000004
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000008
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000048
40262,443,TCP,52,out,0.00364
40262,443,TLSv1.3,157,out,0.000059
40262,443,TCP,52,out,0.000033
40262,443,TCP,52,out,0.000033
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000254
40262,443,TCP,52,out,0.000058
443,40262,TLSv1.3,87,in,0.000611
40262,443,TCP,52,out,0.003299
40262,443,TCP,52,out,0.000276
40262,443,TCP,52,out,0.000058
40262,443,TCP,52,out,0.000036
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000035
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000031
40262,443,TCP,52,out,0.000032
40262,443,TCP,699,out,0.000271
443,40262,TCP,52,in,0.000715
40262,443,TCP,52,out,0.006976
40262,443,TCP,52,out,0.001882
40262,443,TCP,52,out,0.000058
40262,443,TCP,52,out,0.000033
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000025
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000027
443,40262,TLSv1.3,1400,in,0
40262,443,TCP,52,out,0.000027
443,40262,TCP,1400,in,0.000149
40262,443,TCP,52,out,0.000067
40262,443,TCP,52,out,0.000057
40262,443,TCP,52,out,0.000031
40262,443,TCP,52,out,0.000027
443,40262,TCP,1400,in,0.000012
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
40262,443,TCP,52,out,0.00001
40262,443,TCP,52,out,0.000027
443,40262,TLSv1.3,1400,in,0.000176
443,40262,TCP,1400,in,0.000003
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000133
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000368
443,40262,TCP,1400,in,0.000003
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000166
443,40262,TCP,1400,in,0.000003
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
40262,443,TCP,52,out,0.000008
40262,443,TCP,52,out,0.000032
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000026
443,40262,TCP,1400,in,0.000021
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
40262,443,TCP,52,out,0
443,40262,TLSv1.3,1400,in,0.000001
40262,443,TCP,52,out,0.000025
443,40262,TCP,1400,in,0.00016
443,40262,TCP,1400,in,0.000003
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000356
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000173
443,40262,TLSv1.3,1400,in,0.000003
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000002
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TLSv1.3,985,in,0.000001
40262,443,TCP,52,out,0.010271
40262,443,TCP,52,out,0.000311
40262,443,TCP,52,out,0.000044
443,40262,TCP,1400,in,0.000254
40262,443,TCP,52,out,0.000067
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000021
443,40262,TLSv1.3,126,in,0.000001
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000073
40262,443,TCP,52,out,0.000125
40262,443,TCP,52,out,0.000193
40262,443,TCP,52,out,0.000106
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.00022
40262,443,TCP,52,out,0.000034
40262,443,TCP,52,out,0.000023
40262,443,TCP,52,out,0.00015
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.006952
40262,443,TCP,52,out,0.000046
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.001403
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.000293
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.000263
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000232
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.000159
40262,443,TCP,52,out,0.000044
40262,443,TCP,52,out,0.000026
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.000021
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.000019
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.00002
40262,443,TCP,52,out,0.001964
40262,443,TCP,52,out,0.000059
40262,443,TCP,52,out,0.00003
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000027
40262,443,TCP,52,out,0.000322
443,40262,TLSv1.3,218,in,0.002428
443,40262,TLSv1.3,146,in,0.000009
40262,443,TCP,52,out,0.001414
40262,443,TCP,52,out,0.000274
40262,443,TCP,52,out,0.000065
40262,443,TLSv1.3,422,out,0.043431
443,40262,TLSv1.3,87,in,0.001088
40262,443,TLSv1.3,222,out,0.001064
40262,443,TLSv1.3,602,out,0.000296
443,40262,TLSv1.3,87,in,0.000666
443,40262,TLSv1.3,657,in,0.000432
443,40262,TCP,1400,in,0.000032
443,40262,TCP,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000045
443,40262,TLSv1.3,1400,in,0.000002
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000139
443,40262,TCP,1400,in,0.000003
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TCP,1400,in,0.000001
443,40262,TLSv1.3,1292,in,0.000148
443,40262,TCP,1400,in,0.000009
443,40262,TLSv1.3,126,in,0.000001
40262,443,TCP,52,out,0.00049
40262,443,TCP,52,out,0.001509
40262,443,TCP,52,out,0.000055
40262,443,TCP,52,out,0.004776
40262,443,TCP,52,out,0.000054
40262,443,TCP,52,out,0.000033
40262,443,TCP,52,out,0.000216
40262,443,TCP,52,out,0.000138
40262,443,TCP,52,out,0.000033
40262,443,TCP,52,out,0.00003
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.003994
40262,443,TCP,52,out,0.000418
40262,443,TCP,52,out,0.001301
40262,443,TCP,52,out,0.000055
40262,443,TCP,52,out,0.000032
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000029
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000028
40262,443,TCP,52,out,0.000029
443,40262,TCP,1400,in,0.006527
443,40262,TLSv1.3,457,in,0.000011
443,40262,TLSv1.3,1065,in,0.000008
443,40262,TCP,1400,in,0.000015
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TLSv1.3,1400,in,0.000001
443,40262,TLSv1.3,720,in,0.000001
